t (s);u (mA)
774;15,55876974
774,1499368;15,57014783
774,6199341;15,60591762
775;15,93924452
775,064454;15,81281407
775,128908;15,74885879
775,2163107;15,71130883
775,3141091;15,69915753
775,4297301;15,7000639
775,5685858;15,70817477
775,7407446;15,72096386
775,9625498;15,73828554
776;15,74122518
776,1872512;15,7559571
776,6494516;15,79239803
777;15,82002799
777,3902552;15,85086063
777,7464305;15,87899985
778;16,20296579
778,0669305;16,07348989
778,133861;16,00984801
778,221555;15,9746612
778,3203245;15,96378183
778,4371065;15,96556307
778,5776112;15,97438149
778,752158;15,98790491
779;15,70383204
779,0663234;15,84308243
779,1326467;15,91735941
779,2202793;15,96708373
779,3188204;15,99399014
779,4353316;16,01101482
779,5754505;16,02473443
779,7494382;16,03916439
779,9740478;16,05699759
780;15,75468141
780,0734126;15,90416029
780,1468253;15,9788102
780,2352352;16,02293503
780,3365333;16,04740254
780,456326;16,06318369
780,6011364;16,07639943
780,781948;16,09071154
781;16,10739077
781,3225599;16,13191165
781,7519343;16,16446575
782;16,18339938
782,3315874;16,20860283
782,754903;16,24068767
783;15,95482455
783,0654947;16,09268086
783,1309894;16,16660226
783,2185011;16,21658181
783,3166925;16,24325178
783,4327805;16,25976692
783,5722999;16,27273528
783,7454186;16,28616135
783,9686951;16,30265915
784;16,00016252
784,0721186;16,1476164
784,1442372;16,22192437
784,2324765;16,26653503
784,3332361;16,29084333
784,4523815;16,30612919
784,5962651;16,31856281
784,7757237;16,33180545
785;15,73747147
785,0571815;15,98279044
785,114363;16,12289298
785,1897239;16,22135875
785,2731015;16,27383256
785,3694845;16,30244834
785,4823104;16,31909945
785,617553;16,33118845
785,7843975;16,34295819
786;16,35714896
786,2860966;16,37574646
786,6746021;16,40093746
787;16,42206761
787,3671645;16,44586337
787,7337143;16,46958316
788;16,18153093
788,0663359;16,32031289
788,1326718;16,3938055
788,2202254;16,44222935
788,3186866;16,4675811
788,435085;16,48270362
788,575049;16,49410083
788,7488105;16,50562896
788,9730736;16,5197065
789;16,21571304
789,0731129;16,36417
789,1462258;16,43789217
789,2345263;16,48089615
789,3356244;16,5038382
789,4551618;16,51769282
789,5996113;16,52850994
789,7798942;16,53979195
790;16,24706945
790,0655494;16,38448983
790,1310987;16,45762416
790,2185414;16,50626052
790,3166747;16,53136099
790,4326771;16,54597061
790,57208;16,55662228
790,7450284;16,56715997
790,9680445;16,57992545
791;16,27562251
791,0719063;16,42219302
791,1438125;16,49559538
791,2319517;16,53903305
791,3325457;16,56180208
791,4514771;16,57516187
791,5950593;16,58520982
791,774077;16,59544694
792;16,3013693
792,0656816;16,43881943
792,1313632;16,51170504
792,2187947;16,55979942
792,3169518;16,58433677
792,4329769;16,59829206
792,5724137;16,60816539
792,7454108;16,61774128
792,9685016;16,62926853
793;16,01751475
793,0626671;16,28000094
793,1253342;16,42159726
793,2011416;16,50965776
793,286254;16,55628103
793,3846403;16,58069648
793,5001915;16,59410684
793,639189;16,60324029
793,8114757;16,61183822
794;16,62055642
794,3053896;16,63444611
794,7089748;16,65273484
795;16,3589695
795,0645932;16,4945431
795,1291863;16,56692195
795,216458;16,61528717
795,3141559;16,63943516
795,4296254;16,6526213
795,5682761;16,66138738
795,7401353;16,66949867
795,9614827;16,67909275
796;16,06600082
796,0612782;16,32431732
796,1225564;16,46532973
796,1981968;16,55519788
796,2828102;16,60230117
796,3806099;16,62654266
796,4953642;16,63927841
796,6332609;16,64734128
796,8039483;16,65448203
797;16,04623539
797,0576274;16,29321311
797,1152547;16,43280945
797,1905244;16,52867083
797,2739082;16,57839827
797,3702741;16,60380442
797,4830832;16,6166885
797,618301;16,62425536
797,7851103;16,63044304
798;16,32920836
798,0666652;16,46745469
798,1333303;16,53936834
798,220765;16,58491996
798,3191891;16,60703693
798,4355093;16,61828765
798,5753728;16,62500734
798,7489853;16,63071717
798,973021;16,63728033
799;16,32963487
799,0729693;16,47674196
799,1459386;16,54864228
799,2340648;16,58908563
799,3349364;16,60884359
799,4541687;16,61878374
799,5981918;16,62478944
799,7778491;16,63002729
800;16,6358817
800,3187325;16,64412875
800,743063;16,65502669
801;16,04417315
801,0565387;16,2877783
801,1130773;16,42667757
801,188198;16,52391365
801,2711779;16,57380294
801,3670656;16,5987395
801,4792299;16,61064864
801,6135614;16,61681028
801,7790921;16,62114605
802;16,00729444
802,0581332;16,25604365
802,1162664;16,39551094
802,1915142;16,48957593
802,2749907;16,53768672
802,3714514;16,56134633
802,4843926;16,57227185
802,6197909;16,5775381
802,7868611;16,58091106
803;16,27459158
803,0665677;16,41220782
803,1331354;16,4833191
803,220478;16,52765234
803,3187788;16,54824016
803,4349342;16,55759189
803,574569;16,56197763
803,7478486;16,56476594
803,9713743;16,56754893
804;16,56789503
804,1431284;16,56960347
804,6137835;16,57511114
805;15,95959149
805,056103;16,20200293
805,1122059;16,34047958
805,1872234;16,43780543
805,2699966;16,48712087
805,3656328;16,51103926
805,4774599;16,52153121
805,6113281;16,52586956
805,7761912;16,52789628
806;16,21912334
806,0668097;16,35685623
806,1336194;16,42758354
806,2209469;16,47106793
806,3192966;16,49078578
806,4355012;16,4991349
806,5752089;16,50233161
806,7485929;16,50365193
806,9722792;16,50454424
807;15,88317166
807,0632743;16,14792175
807,1265485;16,28847774
807,2022153;16,37289809
807,2873195;16,41555774
807,3856593;16,43532004
807,5011571;16,4432359
807,640078;16,4457426
807,8122543;16,44611856
808;16,75669996
808,0658758;16,62040283
808,1317516;16,54988221
808,2189528;16,50590434
808,316919;16,4861964
808,432662;16,47811236
808,5717153;16,47538054
808,7441519;16,47470595
808,9663857;16,47467332
809;16,16382014
809,0713112;16,30772245
809,1426225;16,37817542
809,2304275;16,41763762
809,3305018;16,43524683
809,4487546;16,44216675
809,5913847;16,44425485
809,7690099;16,44448213
810;16,13295667
810,0656368;16,26874131
810,1312736;16,33901947
810,2184305;16,38283825
810,3162862;16,40220642
810,4318937;16,40981338
810,5707558;16,41192885
810,7429156;16,41181885
810,9647255;16,41083265
811;15,47580996
811,0569178;15,84388329
811,1138356;16,05187743
811,1830118;16,18686912
811,2598344;16,25890913
811,3475683;16,29464556
811,4490761;16,31002961
811,5688805;16,31505114
811,7137852;16,31527829
811,8947088;16,31337914
812;15,99990024
812,0644153;16,13360456
812,1288307;16,20331378
812,215795;16,24732941
812,3131229;16,26612999
812,4280893;16,27270343
812,5660461;16,27337006
812,7368967;16,27136751
812,9567032;16,26790926
813;15,95482486
813,0691609;16,0952628
813,1383218;16,1649296
813,2257985;16,20475906
813,3249393;16,22152175
813,4420614;16,22686393
813,583083;16,22672462
813,7583691;16,22403168
814;16,21949357
814,3037165;16,2136443
814,7019835;16,20590902
815;16,51257098
815,0643141;16,37682592
815,1286282;16,30496698
815,2155721;16,25797827
815,3128516;16,23592305
815,4277583;16,22553962
815,5656313;16,22032103
815,7363607;16,21669597
815,9559818;16,21291825
816;15,89979681
816,0690159;16,0400085
816,1380319;16,10966613
816,2254953;16,1496056
816,3245829;16,16641709
816,4416421;16,17178423
816,582574;16,17165633
816,7577299;16,16896911
817;16,16441912
817,3032651;16,15857892
817,7005885;16,15086267
818;15,20640551
818,0515964;15,54895066
818,1031929;15,75284779
818,1718511;15,90196855
818,2470224;15,98074799
818,3328511;16,01993487
818,4318438;16,03640265
818,5482833;16,04098169
818,6884924;16,03975465
818,862549;16,03563082
819;16,0319311
819,3203965;16,02301935
819,698346;16,01245097
820;15,69066319
820,0647313;15,82447562
820,1294626;15,89357709
820,2163894;15,93624695
820,3137618;15,95363109
820,4287656;15,95855088
820,5667802;15,95724655
820,7377127;15,95280908
820,957645;15,94622008
821;16,2583574
821,0693107;16,11399209
821,1386214;16,04083546
821,2260595;15,99688754
821,3251996;15,97544078
821,4423087;15,96457364
821,5833157;15,95806352
821,7585793;15,95249304
822;15,9456456
822,303695;15,9371774
822,7020839;15,92613385
823;15,60438436
823,0642709;15,73748234
823,1285418;15,80654266
823,2154231;15,84960441
823,3126253;15,86716417
823,4274277;15,87217613
823,5651566;15,87091628
823,7356769;15,86650366
823,9549788;15,85993709
824;15,85856851
824,2251059;15,85167917
824,678414;15,83774123
825;15,82787734
825,4038717;15,81541735
825,7163727;15,80585392
826;15,48350021
826,0640996;15,61630786
826,1281992;15,68525294
826,2150431;15,72826163
826,3121607;15,7456366
826,4268582;15,7503694
826,5644399;15,74874035
826,7347474;15,74385497
826,9537242;15,73667554
827;15,73513689
827,2313789;15,72739492
827,6834509;15,71220508
828;15,70159562
828,4027886;15,688026
828,7197606;15,67741401
829;15,98174336
829,0640791;15,84487546
829,1281583;15,77182908
829,2150032;15,72323216
829,3121164;15,69961595
829,4268095;15,6875146
829,5643846;15,68030656
829,7346827;15,67425361
829,9536451;15,6673692
830;15,66593325
830,2317746;15,65880233
830,6837825;15,64495897
831;15,63524745
831,4026875;15,6229499
831,7199665;15,61319479
832;15,29087274
832,064078;15,42362339
832,128156;15,49255413
832,2150008;15,53557429
832,3121136;15,55295368
832,4268061;15,55768889
832,5643805;15,55606101
832,7346775;15,55117629
832,9536382;15,54399748
833;15,85614429
833,0684875;15,71266454
833,1369749;15,63928074
833,2243068;15,59439484
833,3231121;15,57236722
833,4398194;15,56102587
833,5802549;15,5540691
833,7546893;15,54800391
834;15,54034632
834,3008572;15,53109751
834,6933121;15,51909594
835;15,50966146
835,3528884;15,4988523
835,7296303;15,48736736
836;15,79240331
836,0656436;15,65342456
836,1312871;15,58045282
836,2183147;15,53348003
836,3160361;15,51073375
836,4314553;15,49924584
836,570059;15,49252847
836,7418425;15,48696281
836,9630771;15,48064999
837;15,79277426
837,0704717;15,64703116
837,1409433;15,57409996
837,2285224;15,53133587
837,328127;15,51057664
837,4457915;15,50023494
837,5875902;15,49419019
837,7640036;15,48911765
838;15,16993454
838,0656944;15,30518035
838,1313889;15,37441995
838,2184413;15,41646009
838,3162024;15,43372181
838,4316732;15,4387612
838,5703488;15,43775089
838,7422365;15,43374638
838,9636306;15,42773642
839;15,11330949
839,0705806;15,25539925
839,1411613;15,32446107
839,2287378;15,36229385
839,3283694;15,37748519
839,4460626;15,3812638
839,5879034;15,3794077
839,7643776;15,37465442
840;15,68097092
840,0656756;15,54198096
840,1313512;15,46902572
840,2183869;15,42209056
840,3161255;15,39936157
840,4315662;15,38788186
840,5702001;15,38116729
840,7420273;15,37560165
840,9633288;15,36928728
841;15,36825591
841,1833558;15,36313217
841,6448668;15,35031556
842;15,96651343
842,0549427;15,72468881
842,1098853;15,58457123
842,1846499;15,48305041
842,266897;15,43087648
842,3618957;15,40457512
842,4728688;15,39188711
842,6055648;15,38525126
842,7687421;15,38056236
842,9769148;15,37572173
843;15,68784277
843,0737271;15,53817401
843,1474541;15,46581765
843,2354255;15,42605422
843,3363387;15,40695205
843,4555668;15,39779624
843,5996013;15,39273504
843,7792695;15,38867482
844;15,3843038
844,3190309;15,37814032
844,7440191;15,37001173
845;15,36499987
845,3348066;15,35853853
845,7540455;15,3505384
846;15,65808171
846,0652509;15,52089938
846,1305018;15,4489443
846,217545;15,4027569
846,3151781;15,38104778
846,4305051;15,37083462
846,568974;15,36567966
846,740564;15,36206546
846,9615019;15,35827236
847;15,35762747
847,1924907;15,35443878
847,652314;15,34689687
848;15,65331126
848,0629466;15,51989214
848,1258932;15,44839233
848,212696;15,40046231
848,3094651;15,37816996
848,4237661;15,36785785
848,5607811;15,36293268
848,7302731;15,35977138
848,9480037;15,35663304
849;15,35590934
849,2599817;15,35235051
849,7070964;15,34629294
850;15,65415176
850,0631597;15,5207074
850,1263194;15,44942693
850,2131612;15,40197028
850,3100277;15,38005506
850,424448;15,37011786
850,5616306;15,36560113
850,7313647;15,36292525
850,9494647;15,36040215
851;15,67145895
851,0677615;15,53149289
851,1355229;15,4601435
851,2228872;15,41689166
851,3215315;15,39698201
851,4380718;15,38822774
851,5782618;15,38443767
851,7523429;15,38233083
851,9770996;15,38040337
852;15,38021462
852,1145019;15,37928613
852,5913371;15,37556429
852,9107922;15,37300645
853;15,37225739
853,4000516;15,36913561
853,7149077;15,3666069
854;15,67566341
854,0642262;15,54118753
854,1284523;15,47027978
854,2154394;15,42432067
854,3127408;15,4034004
854,4276852;15,3943343
854,5656078;15,39068471
854,7364101;15,38899684
854,9561422;15,38770875
855;15,3874712
855,2192888;15,38632777
855,6740365;15,38402229
856;16,00432113
856,0545797;15,76651225
856,1091594;15,62874028
856,1839886;15,52879122
856,2662212;15,47848734
856,3612207;15,45433597
856,4721903;15,44416268
856,6048827;15,44053476
856,7680545;15,43954527
856,976219;15,43942439
857;15,43942663
857,1189048;15,43946261
857,5563323;15,439749
857,8820879;15,43991437
858;15,43993335
858,3970385;15,44018323
858,7330306;15,44036606
859;15,44046064
859,3575263;15,4406615
859,7877169;15,44103052
860;15,75160852
860,0659424;15,61547888
860,1318848;15,54518174
860,2191034;15,50152855
860,3171058;15,48213417
860,432894;15,4743953
860,5720109;15,47206386
860,7445397;15,47187903
860,9669146;15,47247505
861;15,78294046
861,0714511;15,6393279
861,1429023;15,56925675
861,2307482;15,53029052
861,3309042;15,51314325
861,4492599;15,50671753
861,5920354;15,5051969
861,7698726;15,50566319
862;15,5069664
862,3124576;15,50888651
862,7270252;15,51150763
863;15,51313793
863,3410617;15,51524859
863,7478844;15,51785153
864;15,82942912
864,0655061;15,69452154
864,1310122;15,62472792
864,2182103;15,58125863
864,3160745;15,56228706
864,4317042;15,5551347
864,570594;15,55355911
864,7427951;15,55433544
864,9646677;15,55617903
865;15,55648662
865,1766613;15,55805557
865,640082;15,56225497
866;15,56551663
866,3816671;15,56903972
866,7217009;15,57212567
867;15,57451328
867,2898131;15,57708149
867,6393678;15,5802374
868;15,89338415
868,0638864;15,7611152
868,1277727;15,69164403
868,2148028;15,64704575
868,3120591;15,62774285
868,4269671;15,62060584
868,5648329;15,61928445
868,7355547;15,62048591
868,9551632;15,6229171
869;15,62343362
869,2241841;15,62606207
869,6782434;15,63145024
870;15,63524456
870,403926;15,64008013
870,716271;15,64374131
871;15,64705293
871,3547785;15,65125691
871,7617342;15,65617614
872;15,65886534
872,3061124;15,66246764
872,7092475;15,66727874
873;15,67067397
873,3473986;15,67478793
873,7387101;15,67949475
874;15,99211257
874,0656791;15,8575347
874,1313582;15,78821246
874,2186026;15,74544169
874,3165618;15,72711986
874,4323105;15,72066849
874,5713675;15,71989742
874,7438109;15,72165382
874,9660546;15,72475406
875;15,72524077
875,169727;15,72770334
875,6346693;15,7345374
876;15,73991377
876,3753545;15,74549204
876,7054481;15,75031697
877;15,75454413
877,2944377;15,75880858
877,6312772;15,76373893
878;15,76917624
878,362768;15,77455293
878,68059;15,77916509
878,9705049;15,78333484
879;15,47412275
879,0723172;15,61983947
879,1446344;15,69099082
879,2326234;15,73079792
879,3331691;15,74941414
879,451999;15,75780938
879,5954502;15,76183883
879,7742722;15,76455986
880;16,07696587
880,0655605;15,94259012
880,131121;15,87328863
880,2183562;15,83042614
880,3162741;15,81206441
880,4319745;15,80559256
880,5709625;15,80481232
880,7433063;15,80656451
880,9653973;15,80966183
881;16,11954285
881,071155;15,97759237
881,14231;15,90853534
881,2301782;15,87044363
881,3302775;15,85438426
881,4485779;15,84927021
881,5912703;15,84934815
881,7689881;15,85181278
882;15,85572311
882,3119816;15,86115405
882,7256142;15,86842745
883;15,56377344
883,06471;15,69870014
883,1294201;15,7697973
883,2165751;15,81590501
883,3141817;15,83742759
883,4295143;15,84742946
883,5679796;15,85232933
883,7395681;15,85562738
883,9605021;15,85901331
884;15,54997437
884,0700771;15,6926088
884,1401542;15,76380801
884,2278883;15,80532332
884,3275512;15,82468481
884,4453289;15,83343891
884,5872754;15,83760031
884,763908;15,84034446
885;15,84325339
885,308217;15,84690322
885,7149963;15,85165131
886;16,16468727
886,0645775;16,03174264
886,1291551;15,96249101
886,216282;15,91878705
886,3138238;15,90005128
886,4290763;15,89338784
886,5674288;15,89252185
886,7388541;15,89423467
886,9595385;15,89730492
887;15,89788499
887,2023073;15,90082397
887,6606501;15,90755338
888;15,91252078
888,3994982;15,91844602
888,6994365;15,92277912
889;15,61751699
889,064443;15,75196508
889,128886;15,82291042
889,2159985;15,8690323
889,3134893;15,89039596
889,4286811;15,90013013
889,5669476;15,90466219
889,7382486;15,90748212
889,9587429;15,91024304
890;15,91074197
890,2062854;15,91319672
890,6638492;15,91857214
891;15,61266598
891,0628234;15,74464459
891,1256469;15,81532616
891,2125627;15,86266757
891,3094175;15,88439838
891,4238478;15,89412745
891,5610373;15,89839597
891,7307835;15,90076577
891,9489011;15,90289595
892;15,90337013
892,2554947;15,90568346
892,703798;15,90968011
893;15,91236172
893,3906332;15,9158355
893,7291645;15,91886986
894;15,92135003
894,3552768;15,9245314
894,7786292;15,92820579
895;15,93033247
895,3053261;15,93308884
895,7148599;15,93671696
896;15,62920459
896,0644712;15,76357603
896,1289423;15,83428887
896,2160261;15,87996736
896,3134942;15,90081002
896,4286521;15,90990833
896,5668727;15,9136665
896,7381067;15,91552246
896,9584987;15,91704047
897;15,91730846
897,2075067;15,91860805
897,664737;15,92140258
898;15,92346874
898,401607;15,92586672
898,704016;15,92777953
899;15,9296381
899,3510215;15,93178852
899,739208;15,93409607
900;15,93580507
900,3096402;15,93772856
900,6977938;15,94007805
901;15,94197272
901,3449093;15,94408854
901,7199745;15,94633737
902;15,94813895
902,315031;15,9500949
902,6880013;15,95235704
903;15,64394028
903,0646884;15,7785686
903,1293767;15,84917722
903,2164693;15,89445653
903,3140044;15,91496068
903,4292389;15,9237019
903,5675691;15,92705704
903,738961;15,92842583
903,9595947;15,92932167
904;15,92946856
904,2020264;15,93016444
904,6602856;15,93167183
905;15,62219202
905,0628467;15,7539891
905,1256935;15,82430941
905,2125702;15,87099191
905,3093903;15,89194689
905,4237703;15,90072852
905,5608914;15,90384469
905,7305382;15,90478068
905,9485043;15,90506532
906;15,90510733
906,2574785;15,90525889
906,7052997;15,90545991
907;15,90563454
907,3891952;15,90580262
907,8133377;15,9058091
908;16,21674391
908,0666992;16,0795553
908,1333985;16,00924715
908,2207057;15,96623873
908,3190045;15,94712981
908,4351467;15,93953427
908,5747661;15,93726302
908,7480222;15,93710034
908,9715124;15,93770499
909;15,62718033
909,0725081;15,77281367
909,1450162;15,8433701
909,2329693;15,88215288
909,333529;15,89963257
909,4523627;15,90668493
909,5958234;15,90909521
909,774658;15,90979859
910;15,59916883
910,0655024;15,7348315
910,1310048;15,80523057
910,218161;15,84937857
910,3159802;15,86905658
910,4315472;15,8770075
910,5703509;15,8795228
910,7424266;15,87990226
910,9641075;15,87954429
911;15,87947196
911,1794627;15,87907846
911,6421841;15,87798181
912;15,8771357
912,3840883;15,87616001
912,7280355;15,87532733
913;16,18569062
913,0664852;16,04852182
913,1329705;15,97798137
913,2202411;15,93451991
913,3184438;15,91503957
913,4344687;15,90706946
913,5739223;15,9043847
913,7469382;15,90372623
913,97006;15,903698
914;15,59284396
914,0721544;15,73790581
914,1443088;15,80832911
914,2322083;15,8471546
914,3326136;15,86448197
914,4512605;15,87126305
914,5944546;15,8732943
914,7729006;15,87350156
915;15,87309374
915,3146161;15,87237691
915,7328288;15,87134791
916;15,55968109
916,0647195;15,69411852
916,1294391;15,7643439
916,2164947;15,80894929
916,3139994;15,82866459
916,4291889;15,83644712
916,5674579;15,83863737
916,7387607;15,8385561
916,9592584;15,83758274
917;15,83738547
917,2037079;15,83635993
917,661516;15,83398469
918;15,83224393
918,4001359;15,8301086
918,7005341;15,8286194
919;15,51574979
919,0643547;15,6495797
919,1287093;15,71965806
919,21571;15,76436777
919,3130599;15,78396568
919,4280617;15,7915025
919,566066;15,79333619
919,736986;15,79278424
919,9568982;15,79119422
920;16,10222726
920,0692484;15,96046116
920,1384968;15,88934732
920,2260433;15,8475742
920,3252821;15,8284875
920,4425339;15,82033057
920,5837363;15,81704282
920,7592863;15,81545807
921;15,81409812
921,3045659;15,8125229
921,7043965;15,81052065
922;15,80897132
922,3490051;15,80719565
922,735821;15,80529557
923;15,49248292
923,0656461;15,62817245
923,1312921;15,6983053
923,2184401;15,74189153
923,316289;15,76099128
923,4318862;15,76827512
923,5707344;15,76999933
923,7428738;15,76940274
923,9646525;15,76778908
924;15,76751783
924,1767376;15,76613045
924,6399496;15,76241056
925;16,07088253
925,0633542;15,93775809
925,1267084;15,86695191
925,2136051;15,82023821
925,3105805;15,79898962
925,4251377;15,78975883
925,5625119;15,78604275
925,7325229;15,78433521
925,9510455;15,7830473
926;15,47141836
926,0680795;15,61062409
926,1361591;15,68083003
926,2235756;15,72239586
926,3223609;15,74060043
926,4390729;15,74743208
926,5795059;15,74896153
926,7539398;15,74828543
927;15,74645622
927,3007257;15,74407913
927,692464;15,74091972
928;16,04985789
928,0642541;15,91537339
928,1285083;15,84448076
928,2155027;15,79855589
928,3128193;15,77765162
928,4277827;15,76859342
928,565732;15,76494702
928,7365728;15,76326009
928,9563639;15,76197198
929;15,45037194
929,069139;15,59107775
929,138278;15,66128597
929,2258124;15,70200024
929,3250086;15,71982676
929,4422098;15,72646849
929,58334;15,72791651
929,7587851;15,7272071
930;15,72541303
930,3042042;15,72300531
930,7032951;15,71978122
931;16,02881568
931,0643723;15,89415258
931,1287447;15,82324914
931,2157519;15,77742662
931,3131133;15,75656701
931,4281299;15,74753116
931,5661547;15,74389377
931,7371046;15,74220948
931,9570624;15,74092133
932;15,74068878
932,2146882;15,7395688
932,6703302;15,73725869
933;15,7355674
933,4034692;15,73357307
933,7096468;15,73196436
934;15,41907638
934,0642592;15,55273215
934,1285185;15,62278664
934,2155129;15,66756988
934,3128308;15,68719928
934,4277956;15,69475224
934,565747;15,69659292
934,7365908;15,69604381
934,9563864;15,69445528
935;16,0054844
935,0691436;15,86386718
935,1382872;15,79275406
935,2258221;15,7508978
935,3250201;15,73177463
935,4422234;15,72359978
935,5833567;15,720305
935,7588062;15,71871831
936;15,71735554
936,3042194;15,71578184
936,7033414;15,7137826
937;16,02334068
937,0643799;15,88892227
937,1287599;15,81823915
937,2157775;15,77269115
937,3131519;15,75212171
937,428186;15,74341834
937,566235;15,74017427
937,7372199;15,73897443
937,9572313;15,73830852
938;15,42708601
938,0693281;15,56813966
938,1386562;15,63848559
938,2262258;15,67926822
938,3255106;15,69729295
938,4428204;15,70422553
938,5841046;15,70605579
938,7597734;15,7058364
939;15,70472935
939,3049621;15,70317825
939,7055568;15,70107476
940;16,01071091
940,0644081;15,87628489
940,1288163;15,80561762
940,2158414;15,76010428
940,3132313;15,73955109
940,4282847;15,73085577
940,5663608;15,72761501
940,737385;15,72641623
940,9574564;15,72575047
941;15,72564039
941,212718;15,72513209
941,6687822;15,72410975
942;15,72334817
942,403085;15,72249742
942,7081702;15,7217549
943;15,7210492
943,3524089;15,72025415
943,7470237;15,71944352
944;15,40764115
944,0657581;15,54357157
944,1315162;15,61383943
944,2186905;15,65754628
944,316597;15,67686408
944,4322658;15,68444571
944,5712147;15,68655041
944,7435001;15,68643626
944,9655022;15,68544821
945;15,68528111
945,1724888;15,68441575
945,6366231;15,68200081
946;15,6801061
946,3779274;15,6780767
946,7117894;15,67635469
947;15,98608189
947,0663147;15,84886885
947,1326295;15,77809435
947,2198679;15,73421455
947,3179909;15,71437824
947,4339181;15,70604147
947,5732337;15,70294687
947,7460496;15,70179449
947,9688649;15,70113508
948;16,32252789
948,0625757;16,05994461
948,1251515;15,9195916
948,2007514;15,8341116
948,2856223;15,79098433
948,3836911;15,77101526
948,4988196;15,76307097
948,6372305;15,76064643
948,8086655;15,76042768
949;15,45029909
949,0659794;15,58670709
949,1319589;15,65724549
949,2191855;15,70119665
949,3172064;15,7209523
949,4330174;15,7291307
949,5721664;15,73199747
949,7447418;15,73284962
949,9671881;15,73311507
950;15,42228037
950,0714903;15,56645426
950,1429806;15,63691372
950,2308027;15,67624575
950,330944;15,69379797
950,4492759;15,70068973
950,5920194;15,70276628
950,7698094;15,7029895
951;15,70257709
951,3123221;15,70186678
951,7267108;15,70085095
952;16,32174949
952,0562934;16,07875545
952,1125867;15,94043987
952,187591;15,84400668
952,2703936;15,79554602
952,3660582;15,77257809
952,4779254;15,76317028
952,611848;15,76011494
952,7767897;15,759661
953;15,76019926
953,2798564;15,7611078
953,6599873;15,76240657
954;15,45294161
954,0636347;15,5858788
954,1272694;15,65625133
954,2142384;15,70222099
954,3113637;15,72286218
954,4261086;15,73148546
954,5637455;15,73453585
954,7341364;15,73544957
954,9532393;15,73572903
955;15,73576709
955,2338035;15,73590808
955,685957;15,73611772
956;15,73629146
956,402093;15,73644527
956,7213701;15,73662859
957;16,04742789
957,0641963;15,91389006
957,1283926;15,84371285
957,2154218;15,79856907
957,3127595;15,77851895
957,4277568;15,77044911
957,5657515;15,76797813
957,7366587;15,76774176
957,956551;15,76831789
958;15,45783895
958,0692107;15,59889166
958,1384214;15,66951586
958,2260061;15,71082854
958,3252752;15,72942384
958,4425724;15,73702492
958,5838367;15,73965609
958,7594774;15,74043066
959;16,05129412
959,0659005;15,915257
959,1318009;15,84497811
959,2190189;15,8012984
959,3170094;15,78189326
959,4327844;15,77414889
959,5718822;15,77181514
959,7443834;15,77162946
959,9667161;15,77222514
960;15,46171516
960,0713972;15,60582235
960,1427945;15,67641786
960,2306233;15,71603501
960,3307463;15,73388294
960,4490604;15,74111572
960,591777;15,74359828
960,7695284;15,74432479
961;16,05517518
961,0656458;15,91950656
961,1312917;15,84923878
961,2184811;15,80534274
961,3163736;15,78584217
961,4320316;15,77804977
961,5709634;15,77569582
961,7432245;15,77550269
961,9651894;15,77609548
962;15,77620216
962,174053;15,77676589
962,637943;15,7783537
963;15,46898345
963,0634586;15,60165011
963,1269173;15,67200306
963,2138678;15,71812599
963,3109272;15,73883413
963,4255936;15,74749123
963,5631195;15,75055564
963,7333501;15,75147409
963,9522081;15,75175465
964;15,75179356
964,2389595;15,75193695
964,6901609;15,75214516
965;16,06293087
965,0628245;15,93143882
965,125649;15,86137919
965,212527;15,81502211
965,3093425;15,79443831
965,4237179;15,78609778
965,5608321;15,78351207
965,7304691;15,78323315
965,9484203;15,78379305
966;15,78395085
966,2578986;15,78479851
966,7056562;15,78633283
967;15,78729878
967,3888829;15,7886375
967,8132286;15,79027471
968;15,79067641
968,2826096;15,79159421
968,6597814;15,79288291
969;15,48341911
969,0637092;15,6164666
969,1274183;15,68684516
969,2143956;15,73274897
969,3115494;15,75336125
969,4263282;15,76196997
969,5640132;15,76501432
969,7344734;15,76592599
969,9536822;15,76620498
970;15,45538139
970,0686182;15,59553581
970,1372363;15,66603039
970,2247382;15,70760286
970,3237592;15,72614534
970,4407574;15,73352782
970,5815965;15,73580648
970,7566197;15,73610129
971;16,04652991
971,0659638;15,91010586
971,1319276;15,83958166
971,2191387;15,79567855
971,317139;15,77600353
971,4329225;15,76793599
971,5720334;15,76521099
971,7445532;15,76453873
971,9669146;15,76450675
972;15,76451473
972,1654269;15,76458255
972,6310833;15,76486475
973;16,07571178
973,0637027;15,94285613
973,1274053;15,87269076
973,2143734;15,82709872
973,3115159;15,80684973
973,4262793;15,79867934
973,5639432;15,79616579
973,7343727;15,79591365
973,9535346;15,79648374
974;15,79662599
974,2323268;15,79738599
974,6847302;15,79892913
975;15,4893651
975,0627557;15,62099638
975,1255115;15,69129211
975,212382;15,73804724
975,3091715;15,7590331
975,423516;15,76783045
975,5605865;15,77095316
975,7301604;15,77189137
975,9480152;15,77217653
976;15,77221894
976,2599241;15,77237153
976,707321;15,77257134
977;15,77274627
977,3873488;15,77291537
977,8125701;15,77292627
978;15,7732447
978,2835443;15,77342161
978,6621172;15,77359428
979;15,77376538
979,3702633;15,77390625
979,725089;15,77403468
980;16,08489698
980,066178;15,94846817
980,132356;15,87818288
980,2196062;15,83474027
980,317705;15,81544001
980,4336093;15,80774835
